,COMPOUND,YEAR,stateFIPS,COUNTY_CODE,LOW_ESTIMATE,HIGH_ESTIMATE,county,STATE,incidence_rate_per_100k,avg_annual_count,recent_trend,five_year_incidence_change_rate,incidence_rate_per_100k_low_95,incidence_rate_per_100k_high_95,five_year_incidence_change_rate_low_95,five_year_incidence_change_rate_high_95
757,Glyphosate,2015,17,181,38605.7,38800.1,Union County,IL,517.9 ,129,stable,-1.7 ,477.3,561.4,-12.0,9.9
758,Glyphosate,2014,17,183,206658.8,206783.3,Vermilion County,IL,512.1 ,534,stable,-1.6 ,492.3,532.6,-4.0,0.8
759,Glyphosate,2015,17,183,208727.1,208882.7,Vermilion County,IL,512.1 ,534,stable,-1.6 ,492.3,532.6,-4.0,0.8
760,Glyphosate,2014,17,185,28044.9,29037.4,Wabash County,IL,462.3 ,76,stable,-1.4 ,415.3,513.7,-9.0,6.8
761,Glyphosate,2015,17,185,31481.9,31626.2,Wabash County,IL,462.3 ,76,stable,-1.4 ,415.3,513.7,-9.0,6.8
762,Glyphosate,2014,17,187,107843.3,107921.4,Warren County,IL,483.0 ,107,stable,3.0 ,441.1,527.9,-12.5,21.1
763,Glyphosate,2015,17,187,142824.5,143125.9,Warren County,IL,483.0 ,107,stable,3.0 ,441.1,527.9,-12.5,21.1
764,Glyphosate,2014,17,189,177665.8,177954.9,Washington County,IL,487.6 ,96,stable,0.0 ,443.8,535.0,-14.1,16.5
765,Glyphosate,2015,17,189,208584.9,210856.9,Washington County,IL,487.6 ,96,stable,0.0 ,443.8,535.0,-14.1,16.5
766,Glyphosate,2014,17,191,80825.6,84751.2,Wayne County,IL,473.3 ,114,stable,0.6 ,433.8,515.8,-7.8,9.7
767,Glyphosate,2015,17,191,94202.9,94746.8,Wayne County,IL,473.3 ,114,stable,0.6 ,433.8,515.8,-7.8,9.7
768,Glyphosate,2014,17,193,62598.1,65464.1,White County,IL,507.2 ,109,stable,2.5 ,463.7,554.2,-8.2,14.5
769,Glyphosate,2015,17,193,70057.2,70875.2,White County,IL,507.2 ,109,stable,2.5 ,463.7,554.2,-8.2,14.5
770,Glyphosate,2014,17,195,157675.4,157799.5,Whiteside County,IL,474.2 ,373,stable,-0.9 ,452.2,497.2,-7.0,5.6
771,Glyphosate,2015,17,195,150442.4,150694.8,Whiteside County,IL,474.2 ,373,stable,-0.9 ,452.2,497.2,-7.0,5.6
772,Glyphosate,2014,17,197,89463.4,89733.3,Will County,IL,491.9 ,"3,335",stable,0.4 ,484.3,499.7,-1.7,2.6
773,Glyphosate,2015,17,197,89549.9,89826.1,Will County,IL,491.9 ,"3,335",stable,0.4 ,484.3,499.7,-1.7,2.6
774,Glyphosate,2014,17,199,32004.4,32288.7,Williamson County,IL,519.5 ,455,stable,2.0 ,497.8,541.8,-0.9,4.9
775,Glyphosate,2015,17,199,40855.6,41116.8,Williamson County,IL,519.5 ,455,stable,2.0 ,497.8,541.8,-0.9,4.9
776,Glyphosate,2014,17,201,64383.3,64539.3,Winnebago County,IL,475.9 ,"1,668",stable,-0.5 ,465.5,486.5,-2.7,1.8
777,Glyphosate,2015,17,201,62554.6,62851.1,Winnebago County,IL,475.9 ,"1,668",stable,-0.5 ,465.5,486.5,-2.7,1.8
778,Glyphosate,2014,17,203,132840.7,132844.7,Woodford County,IL,451.9 ,220,stable,1.0 ,424.8,480.3,-7.1,9.8
779,Glyphosate,2015,17,203,141895.4,142054.1,Woodford County,IL,451.9 ,220,stable,1.0 ,424.8,480.3,-7.1,9.8
780,Glyphosate,2014,18,1,60903.2,61391.1,Adams County,IN,422.2 ,163,stable,0.3 ,392.9,453.1,-7.5,8.8
781,Glyphosate,2015,18,1,67133.5,67453.3,Adams County,IN,422.2 ,163,stable,0.3 ,392.9,453.1,-7.5,8.8
782,Glyphosate,2014,18,3,84673.7,85358.1,Allen County,IN,429.8 ,"1,690",stable,-0.3 ,420.4,439.3,-2.3,1.7
783,Glyphosate,2015,18,3,85144.8,85659.0,Allen County,IN,429.8 ,"1,690",stable,-0.3 ,420.4,439.3,-2.3,1.7
784,Glyphosate,2014,18,5,61249.9,61318.9,Bartholomew County,IN,451.8 ,418,stable,-1.6 ,432.4,472.0,-4.7,1.6
785,Glyphosate,2015,18,5,61279.4,61332.9,Bartholomew County,IN,451.8 ,418,stable,-1.6 ,432.4,472.0,-4.7,1.6
786,Glyphosate,2014,18,7,163428.0,163503.6,Benton County,IN,499.0 ,54,stable,-1.4 ,440.1,564.1,-7.7,5.3
787,Glyphosate,2015,18,7,140318.5,140461.7,Benton County,IN,499.0 ,54,stable,-1.4 ,440.1,564.1,-7.7,5.3
788,Glyphosate,2014,18,9,47405.3,47481.1,Blackford County,IN,502.3 ,89,stable,-2.5 ,455.3,553.4,-9.8,5.5
789,Glyphosate,2015,18,9,44209.9,44241.0,Blackford County,IN,502.3 ,89,stable,-2.5 ,455.3,553.4,-9.8,5.5
790,Glyphosate,2014,18,11,91153.8,91270.6,Boone County,IN,444.8 ,292,stable,3.3 ,421.8,468.8,-0.7,7.5
791,Glyphosate,2015,18,11,93283.4,93354.2,Boone County,IN,444.8 ,292,stable,3.3 ,421.8,468.8,-0.7,7.5
792,Glyphosate,2014,18,13,1085.2,1103.0,Brown County,IN,449.7 ,105,stable,-3.2 ,409.2,493.7,-18.2,14.5
793,Glyphosate,2015,18,13,1787.4,1847.8,Brown County,IN,449.7 ,105,stable,-3.2 ,409.2,493.7,-18.2,14.5
794,Glyphosate,2014,18,15,96385.7,96586.7,Carroll County,IN,461.2 ,122,stable,4.9 ,424.1,500.8,-7.7,19.2
795,Glyphosate,2015,18,15,65287.4,65353.6,Carroll County,IN,461.2 ,122,stable,4.9 ,424.1,500.8,-7.7,19.2
796,Glyphosate,2014,18,17,101172.8,101571.1,Cass County,IN,432.1 ,209,stable,-3.2 ,405.7,459.8,-12.8,7.5
797,Glyphosate,2015,18,17,65959.4,66162.2,Cass County,IN,432.1 ,209,stable,-3.2 ,405.7,459.8,-12.8,7.5
798,Glyphosate,2014,18,19,37027.0,37096.8,Clark County,IN,480.1 ,631,stable,-4.9 ,463.0,497.5,-9.9,0.3
799,Glyphosate,2015,18,19,29467.3,29699.9,Clark County,IN,480.1 ,631,stable,-4.9 ,463.0,497.5,-9.9,0.3
800,Glyphosate,2014,18,21,75542.4,75697.3,Clay County,IN,501.3 ,167,stable,-1.2 ,467.1,537.5,-8.9,7.1
801,Glyphosate,2015,18,21,78051.5,78152.4,Clay County,IN,501.3 ,167,stable,-1.2 ,467.1,537.5,-8.9,7.1
802,Glyphosate,2014,18,23,98086.4,98267.4,Clinton County,IN,460.5 ,180,stable,2.9 ,430.3,492.4,-7.8,14.9
803,Glyphosate,2015,18,23,99178.0,99273.8,Clinton County,IN,460.5 ,180,stable,2.9 ,430.3,492.4,-7.8,14.9
804,Glyphosate,2014,18,25,1355.3,1381.6,Crawford County,IN,500.1 ,71,stable,-0.9 ,447.1,558.1,-10.7,10.0
805,Glyphosate,2015,18,25,2262.7,2532.3,Crawford County,IN,500.1 ,71,stable,-0.9 ,447.1,558.1,-10.7,10.0
806,Glyphosate,2014,18,27,77080.3,77169.3,Daviess County,IN,430.8 ,159,stable,5.9 ,400.8,462.6,-0.1,12.2
807,Glyphosate,2015,18,27,106935.9,107066.8,Daviess County,IN,430.8 ,159,stable,5.9 ,400.8,462.6,-0.1,12.2
808,Glyphosate,2014,18,29,12519.1,12567.4,Dearborn County,IN,476.5 ,295,stable,-1.6 ,451.7,502.3,-11.7,9.7
809,Glyphosate,2015,18,29,10098.5,10116.2,Dearborn County,IN,476.5 ,295,stable,-1.6 ,451.7,502.3,-11.7,9.7
810,Glyphosate,2014,18,31,74074.8,74215.1,Decatur County,IN,478.8 ,152,stable,1.9 ,444.7,515.0,-1.5,5.4
811,Glyphosate,2015,18,31,72198.5,72286.0,Decatur County,IN,478.8 ,152,stable,1.9 ,444.7,515.0,-1.5,5.4
812,Glyphosate,2014,18,33,52514.0,52832.8,DeKalb County,IN,414.6 ,209,stable,-4.8 ,389.3,441.3,-12.7,3.8
813,Glyphosate,2015,18,33,58172.3,58572.0,DeKalb County,IN,414.6 ,209,stable,-4.8 ,389.3,441.3,-12.7,3.8
814,Glyphosate,2014,18,35,94572.9,94689.1,Delaware County,IN,468.9 ,638,stable,1.3 ,452.3,486.0,-5.7,8.8
815,Glyphosate,2015,18,35,98021.3,98089.5,Delaware County,IN,468.9 ,638,stable,1.3 ,452.3,486.0,-5.7,8.8
816,Glyphosate,2014,18,37,54076.0,54118.0,Dubois County,IN,453.0 ,235,stable,2.3 ,426.8,480.5,-5.3,10.5
817,Glyphosate,2015,18,37,70881.0,71022.3,Dubois County,IN,453.0 ,235,stable,2.3 ,426.8,480.5,-5.3,10.5
818,Glyphosate,2014,18,39,52866.7,53636.4,Elkhart County,IN,428.9 ,924,stable,-1.5 ,416.4,441.7,-3.3,0.4
819,Glyphosate,2015,18,39,36864.8,37460.1,Elkhart County,IN,428.9 ,924,stable,-1.5 ,416.4,441.7,-3.3,0.4
820,Glyphosate,2014,18,41,42277.9,42432.2,Fayette County,IN,420.9 ,133,stable,-3.6 ,388.6,455.3,-9.8,3.0
821,Glyphosate,2015,18,41,44195.3,44271.4,Fayette County,IN,420.9 ,133,stable,-3.6 ,388.6,455.3,-9.8,3.0
822,Glyphosate,2014,18,43,2541.5,2602.6,Floyd County,IN,472.5 ,417,stable,-0.7 ,451.8,493.9,-10.7,10.4
823,Glyphosate,2015,18,43,4070.2,4187.8,Floyd County,IN,472.5 ,417,stable,-0.7 ,451.8,493.9,-10.7,10.4
824,Glyphosate,2014,18,45,105243.6,105373.9,Fountain County,IN,481.6 ,109,stable,4.5 ,440.7,525.5,-2.0,11.4
825,Glyphosate,2015,18,45,103797.7,104054.0,Fountain County,IN,481.6 ,109,stable,4.5 ,440.7,525.5,-2.0,11.4
826,Glyphosate,2014,18,47,49045.8,49183.1,Franklin County,IN,461.1 ,132,stable,-4.3 ,425.8,498.8,-12.3,4.4
827,Glyphosate,2015,18,47,37588.1,37675.7,Franklin County,IN,461.1 ,132,stable,-4.3 ,425.8,498.8,-12.3,4.4
828,Glyphosate,2014,18,49,86746.9,87081.8,Fulton County,IN,431.0 ,116,falling,-5.0 ,395.7,468.8,-9.0,-0.8
829,Glyphosate,2015,18,49,59730.9,59928.3,Fulton County,IN,431.0 ,116,falling,-5.0 ,395.7,468.8,-9.0,-0.8
830,Glyphosate,2014,18,51,102525.3,102549.7,Gibson County,IN,443.2 ,187,stable,2.5 ,414.6,473.4,-1.4,6.5
831,Glyphosate,2015,18,51,128099.6,128138.0,Gibson County,IN,443.2 ,187,stable,2.5 ,414.6,473.4,-1.4,6.5
832,Glyphosate,2014,18,53,88357.6,88446.0,Grant County,IN,514.8 ,459,stable,2.1 ,493.3,537.1,-3.5,7.9
833,Glyphosate,2015,18,53,86271.1,86320.2,Grant County,IN,514.8 ,459,stable,2.1 ,493.3,537.1,-3.5,7.9
834,Glyphosate,2014,18,55,50908.7,50961.6,Greene County,IN,447.9 ,197,stable,1.2 ,419.6,477.7,-11.4,15.5
835,Glyphosate,2015,18,55,70284.7,70493.6,Greene County,IN,447.9 ,197,stable,1.2 ,419.6,477.7,-11.4,15.5
836,Glyphosate,2014,18,57,55874.9,55936.1,Hamilton County,IN,444.7 ,"1,259",stable,0.6 ,433.4,456.3,-4.7,6.3
837,Glyphosate,2015,18,57,53079.9,53129.2,Hamilton County,IN,444.7 ,"1,259",stable,0.6 ,433.4,456.3,-4.7,6.3
838,Glyphosate,2014,18,59,63119.6,63235.7,Hancock County,IN,474.8 ,400,stable,-1.1 ,453.7,496.7,-6.3,4.5
839,Glyphosate,2015,18,59,65504.0,65567.5,Hancock County,IN,474.8 ,400,stable,-1.1 ,453.7,496.7,-6.3,4.5
840,Glyphosate,2014,18,61,21309.8,21737.6,Harrison County,IN,465.4 ,225,stable,-4.3 ,437.8,494.4,-12.9,5.0
841,Glyphosate,2015,18,61,35239.5,35849.1,Harrison County,IN,465.4 ,225,stable,-4.3 ,437.8,494.4,-12.9,5.0
842,Glyphosate,2014,18,63,63803.4,63925.1,Hendricks County,IN,471.8 ,760,rising,1.5 ,456.5,487.4,0.4,2.7
843,Glyphosate,2015,18,63,63616.3,63697.5,Hendricks County,IN,471.8 ,760,rising,1.5 ,456.5,487.4,0.4,2.7
844,Glyphosate,2014,18,65,95229.3,95564.6,Henry County,IN,467.6 ,300,stable,-3.1 ,443.8,492.6,-9.6,3.8
845,Glyphosate,2015,18,65,98697.7,98822.0,Henry County,IN,467.6 ,300,stable,-3.1 ,443.8,492.6,-9.6,3.8
846,Glyphosate,2014,18,67,62497.4,62561.7,Howard County,IN,479.3 ,513,rising,4.2 ,460.4,498.9,1.0,7.5
847,Glyphosate,2015,18,67,62358.2,62397.4,Howard County,IN,479.3 ,513,rising,4.2 ,460.4,498.9,1.0,7.5
848,Glyphosate,2014,18,69,69076.0,69251.8,Huntington County,IN,425.3 ,192,stable,1.2 ,398.1,453.9,-2.8,5.4
849,Glyphosate,2015,18,69,78733.6,78893.3,Huntington County,IN,425.3 ,192,stable,1.2 ,398.1,453.9,-2.8,5.4
850,Glyphosate,2014,18,71,51387.4,52208.1,Jackson County,IN,468.1 ,241,stable,2.5 ,441.6,495.8,-6.8,12.8
851,Glyphosate,2015,18,71,80709.7,81036.6,Jackson County,IN,468.1 ,241,stable,2.5 ,441.6,495.8,-6.8,12.8
852,Glyphosate,2014,18,73,184523.4,184625.3,Jasper County,IN,448.8 ,180,stable,-0.7 ,419.3,479.9,-4.1,2.9
853,Glyphosate,2015,18,73,151571.9,151654.3,Jasper County,IN,448.8 ,180,stable,-0.7 ,419.3,479.9,-4.1,2.9
854,Glyphosate,2014,18,75,101316.2,101631.3,Jay County,IN,493.5 ,130,stable,-0.9 ,455.5,534.1,-4.4,2.8
855,Glyphosate,2015,18,75,103410.8,103522.0,Jay County,IN,493.5 ,130,stable,-0.9 ,455.5,534.1,-4.4,2.8
856,Glyphosate,2014,18,77,41653.8,41721.9,Jefferson County,IN,521.9 ,211,stable,-3.6 ,490.1,555.5,-10.5,3.8
857,Glyphosate,2015,18,77,36336.0,36405.4,Jefferson County,IN,521.9 ,211,stable,-3.6 ,490.1,555.5,-10.5,3.8
858,Glyphosate,2014,18,79,59594.1,59706.8,Jennings County,IN,496.7 ,161,stable,-2.2 ,461.9,533.5,-8.7,4.8
859,Glyphosate,2015,18,79,46112.5,46265.0,Jennings County,IN,496.7 ,161,stable,-2.2 ,461.9,533.5,-8.7,4.8
860,Glyphosate,2014,18,81,46449.3,46531.0,Johnson County,IN,463.8 ,744,stable,2.6 ,448.8,479.2,-2.6,8.0
861,Glyphosate,2015,18,81,45730.1,45809.6,Johnson County,IN,463.8 ,744,stable,2.6 ,448.8,479.2,-2.6,8.0
862,Glyphosate,2014,18,83,123179.3,123196.9,Knox County,IN,517.5 ,241,stable,-0.7 ,487.8,548.6,-9.7,9.1
863,Glyphosate,2015,18,83,156039.8,156075.1,Knox County,IN,517.5 ,241,stable,-0.7 ,487.8,548.6,-9.7,9.1
864,Glyphosate,2014,18,85,102972.4,103553.0,Kosciusko County,IN,425.8 ,388,stable,-1.9 ,406.7,445.7,-4.9,1.2
865,Glyphosate,2015,18,85,70781.1,71179.0,Kosciusko County,IN,425.8 ,388,stable,-1.9 ,406.7,445.7,-4.9,1.2
866,Glyphosate,2014,18,87,33691.5,34860.9,LaGrange County,IN,360.1 ,135,stable,-0.7 ,332.8,388.9,-10.7,10.4
867,Glyphosate,2015,18,87,35783.7,36672.6,LaGrange County,IN,360.1 ,135,stable,-0.7 ,332.8,388.9,-10.7,10.4
868,Glyphosate,2014,18,89,76914.6,77030.0,Lake County,IN,469.2 ,"2,713",stable,-2.4 ,461.2,477.4,-5.3,0.7
869,Glyphosate,2015,18,89,62514.6,62621.1,Lake County,IN,469.2 ,"2,713",stable,-2.4 ,461.2,477.4,-5.3,0.7
870,Glyphosate,2014,18,91,146254.0,146671.4,LaPorte County,IN,482.1 ,665,falling,-3.5 ,465.4,499.3,-4.3,-2.7
871,Glyphosate,2015,18,91,124269.3,124791.4,LaPorte County,IN,482.1 ,665,falling,-3.5 ,465.4,499.3,-4.3,-2.7
872,Glyphosate,2014,18,93,17016.2,17204.7,Lawrence County,IN,462.0 ,287,stable,-3.0 ,437.7,487.5,-9.7,4.2
873,Glyphosate,2015,18,93,27450.0,28231.4,Lawrence County,IN,462.0 ,287,stable,-3.0 ,437.7,487.5,-9.7,4.2
874,Glyphosate,2014,18,95,87598.0,87663.3,Madison County,IN,479.0 ,781,stable,1.0 ,463.7,494.6,-0.3,2.4
875,Glyphosate,2015,18,95,85305.1,85360.2,Madison County,IN,479.0 ,781,stable,1.0 ,463.7,494.6,-0.3,2.4
876,Glyphosate,2014,18,97,7751.0,7783.3,Marion County,IN,470.3 ,"4,374",stable,1.8 ,463.9,476.7,-0.5,4.1
877,Glyphosate,2015,18,97,7243.3,7266.0,Marion County,IN,470.3 ,"4,374",stable,1.8 ,463.9,476.7,-0.5,4.1
878,Glyphosate,2014,18,99,84165.4,84699.9,Marshall County,IN,418.5 ,240,falling,-8.0 ,394.6,443.6,-13.7,-1.9
879,Glyphosate,2015,18,99,58534.6,58820.4,Marshall County,IN,418.5 ,240,falling,-8.0 ,394.6,443.6,-13.7,-1.9
880,Glyphosate,2014,18,101,16431.1,16467.3,Martin County,IN,415.4 ,59,stable,-8.6 ,368.3,467.4,-18.5,2.5
881,Glyphosate,2015,18,101,21759.7,21825.5,Martin County,IN,415.4 ,59,stable,-8.6 ,368.3,467.4,-18.5,2.5
882,Glyphosate,2014,18,103,90189.2,90638.0,Miami County,IN,408.0 ,185,stable,2.0 ,381.6,435.8,-2.6,6.9
883,Glyphosate,2015,18,103,63764.3,64015.0,Miami County,IN,408.0 ,185,stable,2.0 ,381.6,435.8,-2.6,6.9
884,Glyphosate,2014,18,105,5237.7,5295.7,Monroe County,IN,440.9 ,573,stable,-1.0 ,424.5,457.8,-6.5,4.8
885,Glyphosate,2015,18,105,8672.2,8988.1,Monroe County,IN,440.9 ,573,stable,-1.0 ,424.5,457.8,-6.5,4.8
886,Glyphosate,2014,18,107,138852.7,139022.9,Montgomery County,IN,417.7 ,201,stable,3.2 ,391.7,445.1,-6.0,13.3
887,Glyphosate,2015,18,107,140540.5,140816.4,Montgomery County,IN,417.7 ,201,stable,3.2 ,391.7,445.1,-6.0,13.3
888,Glyphosate,2014,18,109,41097.7,41188.5,Morgan County,IN,546.1 ,457,stable,1.4 ,523.2,569.7,-2.6,5.5
889,Glyphosate,2015,18,109,39253.9,39353.3,Morgan County,IN,546.1 ,457,stable,1.4 ,523.2,569.7,-2.6,5.5
890,Glyphosate,2014,18,111,130116.3,130230.6,Newton County,IN,424.6 ,79,stable,-2.1 ,382.5,470.4,-10.4,6.9
891,Glyphosate,2015,18,111,110406.5,110608.9,Newton County,IN,424.6 ,79,stable,-2.1 ,382.5,470.4,-10.4,6.9
892,Glyphosate,2014,18,113,51158.4,51769.5,Noble County,IN,411.4 ,219,stable,-1.3 ,386.6,437.3,-4.2,1.7
893,Glyphosate,2015,18,113,54608.9,55019.2,Noble County,IN,411.4 ,219,stable,-1.3 ,386.6,437.3,-4.2,1.7
894,Glyphosate,2014,18,115,4238.6,4263.0,Ohio County,IN,407.3 ,36,stable,-9.8 ,347.2,476.0,-22.7,5.4
895,Glyphosate,2015,18,115,3195.6,3210.3,Ohio County,IN,407.3 ,36,stable,-9.8 ,347.2,476.0,-22.7,5.4
896,Glyphosate,2014,18,117,16463.8,16935.5,Orange County,IN,445.5 ,116,stable,-1.2 ,408.9,484.8,-19.3,20.9
897,Glyphosate,2015,18,117,30193.7,30553.7,Orange County,IN,445.5 ,116,stable,-1.2 ,408.9,484.8,-19.3,20.9
898,Glyphosate,2014,18,119,25093.3,25214.2,Owen County,IN,466.5 ,133,stable,4.6 ,430.4,505.1,-3.0,12.7
899,Glyphosate,2015,18,119,28728.9,28918.4,Owen County,IN,466.5 ,133,stable,4.6 ,430.4,505.1,-3.0,12.7
900,Glyphosate,2014,18,121,66220.4,66394.9,Parke County,IN,413.7 ,92,stable,2.9 ,375.5,455.0,-2.6,8.6
901,Glyphosate,2015,18,121,73318.5,73675.9,Parke County,IN,413.7 ,92,stable,2.9 ,375.5,455.0,-2.6,8.6
902,Glyphosate,2014,18,123,9974.1,10009.6,Perry County,IN,383.1 ,96,stable,-4.9 ,348.7,420.1,-19.0,11.5
903,Glyphosate,2015,18,123,16162.0,16372.5,Perry County,IN,383.1 ,96,stable,-4.9 ,348.7,420.1,-19.0,11.5
904,Glyphosate,2014,18,125,38919.8,38934.0,Pike County,IN,446.7 ,78,stable,3.7 ,402.3,495.3,-17.7,30.7
905,Glyphosate,2015,18,125,53123.4,53156.6,Pike County,IN,446.7 ,78,stable,3.7 ,402.3,495.3,-17.7,30.7
906,Glyphosate,2014,18,127,83202.6,83343.1,Porter County,IN,456.0 ,887,stable,-0.9 ,442.3,470.0,-6.3,4.7
907,Glyphosate,2015,18,127,71377.3,71517.0,Porter County,IN,456.0 ,887,stable,-0.9 ,442.3,470.0,-6.3,4.7
908,Glyphosate,2014,18,129,91450.6,91469.4,Posey County,IN,455.5 ,149,stable,-1.9 ,422.2,490.8,-11.5,8.7
909,Glyphosate,2015,18,129,111057.6,111075.1,Posey County,IN,455.5 ,149,stable,-1.9 ,422.2,490.8,-11.5,8.7
910,Glyphosate,2014,18,131,123758.0,123876.0,Pulaski County,IN,468.9 ,81,stable,-2.0 ,423.2,518.6,-15.9,14.2
911,Glyphosate,2015,18,131,103116.4,103179.0,Pulaski County,IN,468.9 ,81,stable,-2.0 ,423.2,518.6,-15.9,14.2
912,Glyphosate,2014,18,133,84199.2,84445.2,Putnam County,IN,493.3 ,219,stable,2.7 ,464.0,524.1,-7.2,13.6
913,Glyphosate,2015,18,133,84625.1,84903.3,Putnam County,IN,493.3 ,219,stable,2.7 ,464.0,524.1,-7.2,13.6
914,Glyphosate,2014,18,135,127914.2,128184.4,Randolph County,IN,464.2 ,161,stable,-2.4 ,431.8,498.7,-14.4,11.3
915,Glyphosate,2015,18,135,128222.2,128335.6,Randolph County,IN,464.2 ,161,stable,-2.4 ,431.8,498.7,-14.4,11.3
916,Glyphosate,2014,18,137,73267.1,73344.6,Ripley County,IN,443.9 ,156,stable,3.0 ,412.5,477.2,-12.4,21.2
917,Glyphosate,2015,18,137,55362.8,55453.6,Ripley County,IN,443.9 ,156,stable,3.0 ,412.5,477.2,-12.4,21.2
918,Glyphosate,2014,18,139,96309.0,96423.7,Rush County,IN,508.8 ,112,stable,0.6 ,466.2,554.4,-10.2,12.7
919,Glyphosate,2015,18,139,96518.4,96605.3,Rush County,IN,508.8 ,112,stable,0.6 ,466.2,554.4,-10.2,12.7
920,Glyphosate,2014,18,141,62721.5,63062.2,St. Joseph County,IN,420.4 ,"1,279",stable,-2.8 ,409.8,431.1,-10.4,5.4
921,Glyphosate,2015,18,141,42891.0,43067.1,St. Joseph County,IN,420.4 ,"1,279",stable,-2.8 ,409.8,431.1,-10.4,5.4
922,Glyphosate,2014,18,143,24400.8,24412.1,Scott County,IN,485.2 ,140,stable,1.7 ,449.1,523.7,-6.0,10.1
923,Glyphosate,2015,18,143,19119.0,19148.7,Scott County,IN,485.2 ,140,stable,1.7 ,449.1,523.7,-6.0,10.1
924,Glyphosate,2014,18,145,90152.1,90230.1,Shelby County,IN,522.3 ,287,stable,5.3 ,495.0,550.9,-2.8,14.1
925,Glyphosate,2015,18,145,88831.5,88893.0,Shelby County,IN,522.3 ,287,stable,5.3 ,495.0,550.9,-2.8,14.1
926,Glyphosate,2014,18,147,62468.7,62514.4,Spencer County,IN,434.1 ,119,stable,-5.2 ,398.7,472.1,-14.5,5.1
927,Glyphosate,2015,18,147,84544.7,84675.1,Spencer County,IN,434.1 ,119,stable,-5.2 ,398.7,472.1,-14.5,5.1
928,Glyphosate,2014,18,149,61834.6,61943.3,Starke County,IN,517.4 ,155,stable,-1.6 ,480.5,556.5,-8.0,5.3
929,Glyphosate,2015,18,149,51968.3,52014.4,Starke County,IN,517.4 ,155,stable,-1.6 ,480.5,556.5,-8.0,5.3
930,Glyphosate,2014,18,151,31248.9,31570.3,Steuben County,IN,390.9 ,177,stable,-3.9 ,364.6,418.7,-16.3,10.4
931,Glyphosate,2015,18,151,33162.7,33601.8,Steuben County,IN,390.9 ,177,stable,-3.9 ,364.6,418.7,-16.3,10.4
932,Glyphosate,2014,18,153,72920.1,72943.0,Sullivan County,IN,469.0 ,124,stable,-0.8 ,432.0,508.6,-10.2,9.5
933,Glyphosate,2015,18,153,94417.7,94460.6,Sullivan County,IN,469.0 ,124,stable,-0.8 ,432.0,508.6,-10.2,9.5
934,Glyphosate,2014,18,155,10201.1,10263.9,Switzerland County,IN,418.7 ,54,stable,-5.3 ,369.3,473.3,-20.7,13.0
935,Glyphosate,2015,18,155,8630.9,8646.6,Switzerland County,IN,418.7 ,54,stable,-5.3 ,369.3,473.3,-20.7,13.0
936,Glyphosate,2014,18,157,113410.0,113577.3,Tippecanoe County,IN,422.4 ,664,stable,0.0 ,407.8,437.4,-4.9,5.1
937,Glyphosate,2015,18,157,110717.0,111059.1,Tippecanoe County,IN,422.4 ,664,stable,0.0 ,407.8,437.4,-4.9,5.1
938,Glyphosate,2014,18,159,65746.4,65765.4,Tipton County,IN,511.2 ,106,stable,3.0 ,466.9,558.9,-5.8,12.6
939,Glyphosate,2015,18,159,68301.5,68315.0,Tipton County,IN,511.2 ,106,stable,3.0 ,466.9,558.9,-5.8,12.6
940,Glyphosate,2014,18,161,37818.3,37938.6,Union County,IN,421.8 ,40,stable,1.2 ,363.7,487.1,-7.1,10.2
941,Glyphosate,2015,18,161,38629.1,38685.3,Union County,IN,421.8 ,40,stable,1.2 ,363.7,487.1,-7.1,10.2
942,Glyphosate,2014,18,163,30894.9,30906.5,Vanderburgh County,IN,464.2 ,"1,011",stable,0.6 ,451.1,477.6,-5.9,7.7
943,Glyphosate,2015,18,163,42088.4,42105.2,Vanderburgh County,IN,464.2 ,"1,011",stable,0.6 ,451.1,477.6,-5.9,7.7
944,Glyphosate,2014,18,165,49995.5,50076.0,Vermillion County,IN,481.3 ,103,stable,-0.3 ,439.2,526.7,-8.6,8.9
945,Glyphosate,2015,18,165,42491.5,42633.8,Vermillion County,IN,481.3 ,103,stable,-0.3 ,439.2,526.7,-8.6,8.9
946,Glyphosate,2014,18,167,61566.6,61631.8,Vigo County,IN,489.6 ,598,stable,-0.9 ,471.8,508.0,-2.6,0.9
947,Glyphosate,2015,18,167,60700.6,60840.3,Vigo County,IN,489.6 ,598,stable,-0.9 ,471.8,508.0,-2.6,0.9
948,Glyphosate,2014,18,169,96825.5,97190.9,Wabash County,IN,446.1 ,196,stable,4.5 ,417.5,476.4,-3.0,12.5
949,Glyphosate,2015,18,169,65179.8,65334.7,Wabash County,IN,446.1 ,196,stable,4.5 ,417.5,476.4,-3.0,12.5
950,Glyphosate,2014,18,171,94770.3,94903.0,Warren County,IN,427.7 ,50,stable,4.2 ,374.9,486.7,-9.8,20.4
951,Glyphosate,2015,18,171,94898.7,95075.0,Warren County,IN,427.7 ,50,stable,4.2 ,374.9,486.7,-9.8,20.4
952,Glyphosate,2014,18,173,41059.5,41087.9,Warrick County,IN,443.2 ,328,stable,-1.6 ,421.4,465.9,-11.3,9.2
953,Glyphosate,2015,18,173,55083.1,55111.8,Warrick County,IN,443.2 ,328,stable,-1.6 ,421.4,465.9,-11.3,9.2
954,Glyphosate,2014,18,175,37690.8,38005.4,Washington County,IN,449.8 ,153,stable,-4.2 ,417.6,483.9,-16.2,9.5
